instante,fecha,temporada,a–o,mes,hora,dia_festivo,dia_semana,dia_laboral,categoria_clima,temperatura,humedad,velocidad,casual,registrado,conteo,mala_entrega
311,14/01/2011,1,0,1,10,0,5,1,1,0.18,0.55,0.194,4,40,44,5
312,14/01/2011,1,0,1,11,0,5,1,1,0.18,0.51,0.2836,6,47,53,1
313,14/01/2011,1,0,1,12,0,5,1,1,0.2,0.44,0.2537,2,59,61,0
314,14/01/2011,1,0,1,13,0,5,1,1,0.22,0.37,0.3881,4,73,77,4
315,14/01/2011,1,0,1,14,0,5,1,1,0.22,0.41,0.2836,5,59,64,4
316,14/01/2011,1,0,1,15,0,5,1,1,0.24,0.38,0.1642,9,59,68,1
317,14/01/2011,1,0,1,16,0,5,1,1,0.22,0.41,0.1045,3,87,90,1
318,14/01/2011,1,0,1,17,0,5,1,1,0.22,0.41,0.1642,4,155,159,6
319,14/01/2011,1,0,1,18,0,5,1,1,0.2,0.47,0,5,134,139,3
320,14/01/2011,1,0,1,19,0,5,1,1,0.16,0.59,0.0896,3,89,92,0
321,14/01/2011,1,0,1,20,0,5,1,1,0.18,0.59,0,0,68,68,0
322,14/01/2011,1,0,1,21,0,5,1,1,0.16,0.69,0,4,48,52,0
323,14/01/2011,1,0,1,22,0,5,1,2,0.16,0.69,0,2,34,36,5
324,14/01/2011,1,0,1,23,0,5,1,2,0.18,0.55,0,1,26,27,0
325,15/01/2011,1,0,1,0,0,6,0,1,0.18,0.55,0,3,25,28,4
326,15/01/2011,1,0,1,1,0,6,0,2,0.16,0.59,0.0896,2,18,20,1
327,15/01/2011,1,0,1,20,0,6,0,2,0.16,0.59,0.0896,0,12,12,0
328,15/01/2011,1,0,1,3,0,6,0,2,0.16,0.59,0,1,7,8,5
329,15/01/2011,1,0,1,4,0,6,0,2,0.16,0.59,0,0,5,5,5
330,15/01/2011,1,0,1,5,0,6,0,1,0.16,0.59,0,0,1,1,0
331,15/01/2011,1,0,1,6,0,6,0,1,0.14,0.63,0.1045,1,2,3,0
332,15/01/2011,1,0,1,7,0,6,0,1,0.14,0.63,0,1,9,10,0
333,15/01/2011,1,0,1,8,0,6,0,1,0.14,0.63,0.1343,1,22,23,4
334,15/01/2011,1,0,1,9,0,6,0,1,0.16,0.64,0.1343,2,31,33,2
335,15/01/2011,1,0,1,10,0,6,0,1,0.18,0.59,0.1642,2,57,59,7
336,15/01/2011,1,0,1,11,0,6,0,1,0.2,0.55,0.2239,18,54,72,2
337,15/01/2011,1,0,1,12,0,6,0,1,0.24,0.48,0.2239,15,74,89,0
338,15/01/2011,1,0,1,13,0,6,0,1,0.28,0.38,0.2985,21,80,101,3
339,15/01/2011,1,0,1,14,0,6,0,1,0.3,0.39,0.2836,26,92,118,4
340,15/01/2011,1,0,1,15,0,6,0,2,0.32,0.36,0.194,21,108,129,5
341,15/01/2011,1,0,1,16,0,6,0,2,0.34,0.34,0.194,33,95,128,2
342,15/01/2011,1,0,1,17,0,6,0,2,0.32,0.36,0.2836,29,54,83,1
343,15/01/2011,1,0,1,18,0,6,0,2,0.3,0.45,0.2537,15,69,84,0
344,15/01/2011,1,0,1,19,0,6,0,2,0.32,0.39,0.2537,14,60,74,0
345,15/01/2011,1,0,1,20,0,6,0,2,0.32,0.39,0.2537,6,35,41,0
346,15/01/2011,1,0,1,21,0,6,0,2,0.32,0.39,0.2239,6,51,57,0
347,15/01/2011,1,0,1,22,0,6,0,2,0.3,0.42,0.1045,0,26,26,4
348,15/01/2011,1,0,1,23,0,6,0,1,0.3,0.45,0.2836,5,39,44,0
349,16/01/2011,1,0,1,0,0,0,0,1,0.26,0.56,0,6,33,39,2
350,16/01/2011,1,0,1,1,0,0,0,1,0.26,0.56,0.1343,4,19,23,1
351,16/01/2011,1,0,1,2,0,0,0,1,0.26,0.56,0.0896,3,13,16,2
352,16/01/2011,1,0,1,3,0,0,0,1,0.22,0.69,0,9,6,15,1
353,16/01/2011,1,0,1,4,0,0,0,1,0.26,0.56,0.1642,0,1,1,0
354,16/01/2011,1,0,1,5,0,0,0,2,0.26,0.56,0.1642,1,1,2,0
355,16/01/2011,1,0,1,6,0,0,0,2,0.26,0.56,0.1642,0,1,1,0
356,16/01/2011,1,0,1,7,0,0,0,2,0.24,0.56,0.2985,0,3,3,0
357,16/01/2011,1,0,1,8,0,0,0,1,0.22,0.55,0.2836,0,18,18,0
358,16/01/2011,1,0,1,9,0,0,0,1,0.22,0.51,0.2537,3,29,32,5
359,16/01/2011,1,0,1,10,0,0,0,1,0.22,0.51,0.2836,8,71,79,0
360,16/01/2011,1,0,1,11,0,0,0,1,0.24,0.44,0.2537,23,70,93,5
361,16/01/2011,1,0,1,12,0,0,0,1,0.24,0.41,0.2836,29,75,104,0
362,16/01/2011,1,0,1,13,0,0,0,1,0.26,0.35,0.2985,23,95,118,3
363,16/01/2011,1,0,1,14,0,0,0,1,0.28,0.36,0.2537,22,69,91,0
364,16/01/2011,1,0,1,15,0,0,0,1,0.26,0.38,0.2537,35,78,113,5
365,16/01/2011,1,0,1,16,0,0,0,1,0.24,0.38,0.2239,22,77,99,3
366,16/01/2011,1,0,1,17,0,0,0,1,0.22,0.37,0.2537,23,82,105,7
367,16/01/2011,1,0,1,18,0,0,0,1,0.2,0.4,0.1642,11,56,67,0
368,16/01/2011,1,0,1,19,0,0,0,1,0.18,0.47,0.1343,14,47,61,4
369,16/01/2011,1,0,1,20,0,0,0,1,0.18,0.47,0.1642,7,50,57,2
370,16/01/2011,1,0,1,21,0,0,0,1,0.18,0.51,0.1642,6,22,28,2
371,16/01/2011,1,0,1,22,0,0,0,2,0.2,0.49,0.1343,2,19,21,0
372,16/01/2011,1,0,1,23,0,0,0,2,0.2,0.4,0.1045,0,18,18,1
373,17/01/2011,1,0,1,0,1,1,0,2,0.2,0.47,0.2239,1,16,17,4
374,17/01/2011,1,0,1,1,1,1,0,2,0.2,0.44,0.194,1,15,16,0
375,17/01/2011,1,0,1,2,1,1,0,2,0.18,0.43,0.2537,0,8,8,2
376,17/01/2011,1,0,1,3,1,1,0,2,0.18,0.43,0.194,0,2,2,1
377,17/01/2011,1,0,1,4,1,1,0,2,0.18,0.43,0.1343,1,2,3,0
378,17/01/2011,1,0,1,5,1,1,0,2,0.18,0.43,0.1642,0,1,1,0
379,17/01/2011,1,0,1,6,1,1,0,2,0.18,0.43,0.194,0,5,5,0
380,17/01/2011,1,0,1,7,1,1,0,2,0.16,0.5,0.1343,4,9,13,3
381,17/01/2011,1,0,1,8,1,1,0,2,0.16,0.47,0.2239,3,30,33,4
382,17/01/2011,1,0,1,9,1,1,0,2,0.16,0.47,0.2239,8,39,47,7
383,17/01/2011,1,0,1,10,1,1,0,2,0.16,0.5,0.2537,7,50,57,5
384,17/01/2011,1,0,1,11,1,1,0,2,0.16,0.55,0.194,9,55,64,1
385,17/01/2011,1,0,1,12,1,1,0,2,0.18,0.47,0.1343,10,70,80,0
386,17/01/2011,1,0,1,13,1,1,0,2,0.18,0.47,0.1343,13,80,93,7
387,17/01/2011,1,0,1,14,1,1,0,2,0.18,0.43,0.1045,12,74,86,7
388,17/01/2011,1,0,1,15,1,1,0,2,0.2,0.47,0.1642,21,72,93,5
389,17/01/2011,1,0,1,16,1,1,0,2,0.2,0.47,0.1642,6,76,82,7
390,17/01/2011,1,0,1,17,1,1,0,1,0.2,0.51,0.194,4,67,71,7
391,17/01/2011,1,0,1,18,1,1,0,2,0.18,0.55,0.2537,7,85,92,0
392,17/01/2011,1,0,1,19,1,1,0,3,0.18,0.59,0.194,2,58,60,5
393,17/01/2011,1,0,1,20,1,1,0,3,0.16,0.8,0.194,4,29,33,4
394,17/01/2011,1,0,1,21,1,1,0,3,0.16,0.8,0.194,3,24,27,4
395,17/01/2011,1,0,1,22,1,1,0,3,0.14,0.93,0.2537,0,13,13,0
396,17/01/2011,1,0,1,23,1,1,0,3,0.16,0.86,0.2836,1,3,4,1
397,18/01/2011,1,0,1,12,0,2,1,2,0.2,0.86,0.3284,0,3,3,0
398,18/01/2011,1,0,1,13,0,2,1,2,0.2,0.86,0.2239,0,22,22,3
399,18/01/2011,1,0,1,14,0,2,1,2,0.22,0.8,0.1642,2,26,28,5
400,18/01/2011,1,0,1,15,0,2,1,2,0.22,0.87,0.1642,3,32,35,0
401,18/01/2011,1,0,1,16,0,2,1,2,0.22,0.87,0.194,0,61,61,3
402,18/01/2011,1,0,1,17,0,2,1,2,0.22,0.82,0.194,1,124,125,7
403,18/01/2011,1,0,1,18,0,2,1,2,0.22,0.8,0.1642,1,132,133,0
404,18/01/2011,1,0,1,19,0,2,1,2,0.22,0.8,0.1343,1,98,99,0
405,18/01/2011,1,0,1,20,0,2,1,2,0.22,0.87,0,0,83,83,4
406,18/01/2011,1,0,1,21,0,2,1,2,0.22,0.93,0.1045,0,41,41,0
407,18/01/2011,1,0,1,22,0,2,1,2,0.22,0.93,0.0896,0,33,33,6
408,18/01/2011,1,0,1,23,0,2,1,2,0.22,0.93,0,1,19,20,1
409,19/01/2011,1,0,1,0,0,3,1,2,50,0.93,0,0,3,3,2
410,19/01/2011,1,0,1,1,0,3,1,3,0.22,0.93,0.1343,1,6,7,1
411,19/01/2011,1,0,1,2,0,3,1,3,0.22,0.93,0.1343,0,3,3,0
412,19/01/2011,1,0,1,4,0,3,1,3,0.22,0.93,0.1343,1,1,2,0
413,19/01/2011,1,0,1,5,0,3,1,2,0.22,0.93,0.0896,0,7,7,6
414,19/01/2011,1,0,1,6,0,3,1,2,0.22,0.93,0.0896,0,32,32,0
415,19/01/2011,1,0,1,7,0,3,1,2,0.24,0.92,0.1045,1,89,90,4
416,19/01/2011,1,0,1,8,0,3,1,2,0.24,0.93,0.1045,1,196,197,3
417,19/01/2011,1,0,1,9,0,3,1,2,0.24,0.93,0.1045,2,107,109,3
418,19/01/2011,1,0,1,10,0,3,1,2,0.26,0.93,0.1343,1,46,47,1
419,19/01/2011,1,0,1,11,0,3,1,2,0.28,0.87,0.0896,5,47,52,0
420,19/01/2011,1,0,1,12,0,3,1,2,0.3,0.81,0.0896,5,65,70,6
421,19/01/2011,1,0,1,13,0,3,1,1,0.4,0.62,0.2836,11,67,78,0
422,19/01/2011,1,0,1,14,0,3,1,1,0.4,0.58,0.2537,7,68,75,4
423,19/01/2011,1,0,1,15,0,3,1,1,0.4,0.54,0.2836,4,78,82,7
424,19/01/2011,1,0,1,16,0,3,1,1,0.38,0.58,0.3881,10,94,104,0
425,19/01/2011,1,0,1,17,0,3,1,1,0.36,0.57,0.3284,7,190,197,4
426,19/01/2011,1,0,1,18,0,3,1,1,0.34,0.61,0.2836,5,156,161,4
427,19/01/2011,1,0,1,19,0,3,1,1,0.32,0.57,0.4179,4,108,112,0
428,19/01/2011,1,0,1,20,0,3,1,1,0.32,0.49,0.2985,2,74,76,3
429,19/01/2011,1,0,1,21,0,3,1,1,0.32,0.49,0.4179,4,55,59,5
430,19/01/2011,1,0,1,22,0,3,1,1,0.3,0.52,0.1642,6,53,59,5
431,19/01/2011,1,0,1,23,0,3,1,1,0.3,0.52,0.4627,1,27,28,5
432,20/01/2011,1,0,1,0,0,4,1,1,0.26,0.56,0.3881,5,8,13,5
433,20/01/2011,1,0,1,1,0,4,1,1,0.26,0.56,0,2,3,5,3
434,20/01/2011,1,0,1,2,0,4,1,1,0.26,0.56,0,0,2,2,1
435,20/01/2011,1,0,1,3,0,4,1,1,0.26,0.56,0.1642,0,1,1,0
436,20/01/2011,1,0,1,4,0,4,1,1,0.26,0.56,0.1642,0,1,1,0
437,20/01/2011,1,0,1,5,0,4,1,1,30,0.6,0.2239,0,6,6,5
438,20/01/2011,1,0,1,6,0,4,1,1,0.22,0.6,0.2239,0,35,35,0
439,20/01/2011,1,0,1,7,0,4,1,1,0.22,0.55,0.2239,1,100,101,6
440,20/01/2011,1,0,1,8,0,4,1,1,0.22,0.55,0.2836,2,247,249,3
441,20/01/2011,1,0,1,9,0,4,1,2,0.24,0.52,0.2239,3,140,143,0
442,20/01/2011,1,0,1,10,0,4,1,1,0.26,0.48,0.2985,1,56,57,1
443,20/01/2011,1,0,1,11,0,4,1,2,0.28,0.45,0.1642,5,63,68,7
444,20/01/2011,1,0,1,12,0,4,1,2,0.3,0.42,0,7,77,84,4
445,20/01/2011,1,0,1,13,0,4,1,2,0.28,0.45,0.1045,12,86,98,2
446,20/01/2011,1,0,1,14,0,4,1,2,0.3,0.45,0.1343,6,75,81,0
447,20/01/2011,1,0,1,15,0,4,1,2,0.32,0.45,0.194,8,62,70,5
448,20/01/2011,1,0,1,16,0,4,1,2,0.3,0.49,0.1343,8,83,91,7
449,20/01/2011,1,0,1,17,0,4,1,2,0.3,0.49,0.1045,8,207,215,6
450,20/01/2011,1,0,1,18,0,4,1,2,0.26,0.56,0.194,1,184,185,0
451,20/01/2011,1,0,1,19,0,4,1,1,0.26,0.56,0.3284,6,146,152,1
452,20/01/2011,1,0,1,20,0,4,1,2,0.26,0.6,0.2836,2,124,126,0
453,20/01/2011,1,0,1,21,0,4,1,2,0.24,0.6,0.2537,3,54,57,5
454,20/01/2011,1,0,1,22,0,4,1,2,0.24,0.65,0.2836,0,56,56,5
455,20/01/2011,1,0,1,23,0,4,1,2,0.24,0.65,0.3284,3,28,31,2
456,21/01/2011,1,0,1,0,0,5,1,2,0.24,0.7,0.2537,1,20,21,1
457,21/01/2011,1,0,1,1,0,5,1,2,0.24,0.7,0.2537,0,6,6,0
458,21/01/2011,1,0,1,2,0,5,1,3,0.24,0.75,0.1642,0,2,2,0
459,21/01/2011,1,0,1,3,0,5,1,3,0.22,0.8,0.2985,0,1,1,0
460,21/01/2011,1,0,1,4,0,5,1,2,0.22,0.87,0.0896,0,1,1,0
461,21/01/2011,1,0,1,5,0,5,1,1,0.24,0.6,0.4179,1,4,5,3
462,21/01/2011,1,0,1,6,0,5,1,1,0.22,0.55,0.2537,0,27,27,0
463,21/01/2011,1,0,1,7,0,5,1,1,0.2,0.51,0.2836,2,66,68,4
464,21/01/2011,1,0,1,8,0,5,1,1,0.2,0.47,0.3284,7,210,217,5
465,21/01/2011,1,0,1,9,0,5,1,1,0.2,0.51,0.3582,7,159,166,5
466,21/01/2011,1,0,1,10,0,5,1,1,0.2,0.47,0.4627,6,57,63,3
467,21/01/2011,1,0,1,11,0,5,1,1,0.22,0.41,0.4627,6,53,59,7
468,21/01/2011,1,0,1,12,0,5,1,1,0.22,0.27,0.5821,11,67,78,0
469,21/01/2011,1,0,1,13,0,5,1,1,0.2,0.21,0.5821,8,65,73,3
470,21/01/2011,1,0,1,14,0,5,1,1,0.2,0.25,0.5224,6,56,62,0
471,21/01/2011,1,0,1,15,0,5,1,1,0.16,0.26,0.4478,4,61,65,0
472,21/01/2011,1,0,1,16,0,5,1,1,0.16,0.26,0.3582,0,97,97,7
473,21/01/2011,1,0,1,17,0,5,1,1,0.14,0.28,0.3582,10,151,161,0
474,21/01/2011,1,0,1,18,0,5,1,1,0.12,0.3,0.2537,1,119,120,0
475,21/01/2011,1,0,1,19,0,5,1,1,0.12,0.3,0.3284,3,93,96,2
476,21/01/2011,1,0,1,20,0,5,1,1,0.1,0.33,0.4179,1,52,53,2
477,21/01/2011,1,0,1,21,0,5,1,1,0.08,0.38,0.2836,0,41,41,6
478,21/01/2011,1,0,1,22,0,5,1,1,0.06,0.41,0.3881,1,33,34,0
479,21/01/2011,1,0,1,23,0,5,1,1,0.06,0.38,0.3284,0,27,27,3
480,22/01/2011,1,0,1,0,0,6,0,1,0.04,0.45,0.2537,0,13,13,0
481,22/01/2011,1,0,1,1,0,6,0,2,0.04,0.41,0.3881,3,9,12,6
482,22/01/2011,1,0,1,2,0,6,0,2,0.04,0.41,0.2537,0,11,11,7
483,22/01/2011,1,0,1,3,0,6,0,2,0.04,0.41,0.2836,1,6,7,6
484,22/01/2011,1,0,1,4,0,6,0,2,0.02,0.48,0.2985,0,3,3,0
485,22/01/2011,1,0,1,6,0,6,0,2,0.02,0.44,0.2239,0,2,2,0
486,22/01/2011,1,0,1,7,0,6,0,1,0.02,0.44,0.2836,0,8,8,1
487,22/01/2011,1,0,1,8,0,6,0,1,0.02,0.44,0.3284,1,26,27,1
488,22/01/2011,1,0,1,9,0,6,0,1,0.04,0.41,0.2537,3,37,40,6
489,22/01/2011,1,0,1,10,0,6,0,2,0.04,0.41,0.1642,3,50,53,3
490,22/01/2011,1,0,1,11,0,6,0,2,0.06,0.38,0.1343,4,59,63,7
491,22/01/2011,1,0,1,12,0,6,0,2,0.06,0.38,0.1045,10,60,70,0
492,22/01/2011,1,0,1,13,0,6,0,1,0.08,0.35,0,12,72,84,1
493,22/01/2011,1,0,1,14,0,6,0,1,0.1,0.33,0.1045,11,64,75,2
494,22/01/2011,1,0,1,15,0,6,0,1,0.12,0.28,0,10,93,103,2
495,22/01/2011,1,0,1,16,0,6,0,1,0.12,0.28,0.194,11,72,83,1
496,22/01/2011,1,0,1,17,0,6,0,1,0.12,0.28,0,8,59,67,7
497,22/01/2011,1,0,1,18,0,6,0,1,0.08,0.35,0.194,0,54,54,6
498,22/01/2011,1,0,1,19,0,6,0,1,0.08,0.35,0.1343,6,53,59,1
499,22/01/2011,1,0,1,20,0,6,0,1,0.06,0.45,0.1642,1,44,45,0
500,22/01/2011,1,0,1,21,0,6,0,1,0.06,0.41,0.0896,0,39,39,7
501,22/01/2011,1,0,1,22,0,6,0,1,0.06,0.49,0,7,23,30,0
502,22/01/2011,1,0,1,23,0,6,0,1,0.04,0.57,0.1045,2,31,33,0
503,23/01/2011,1,0,1,0,0,0,0,1,0.04,0.57,0.1045,2,20,22,0
504,23/01/2011,1,0,1,1,0,0,0,1,0.04,0.57,0.1045,1,12,13,6
505,23/01/2011,1,0,1,2,0,0,0,1,0.02,0.62,0.1343,3,15,18,3
506,23/01/2011,1,0,1,3,0,0,0,1,0.02,0.62,0.1343,1,4,5,0
507,23/01/2011,1,0,1,5,0,0,0,2,0.04,0.57,0.1045,0,3,3,0
508,23/01/2011,1,0,1,6,0,0,0,2,0.04,0.57,0.1045,0,1,1,0
509,23/01/2011,1,0,1,7,0,0,0,1,0.08,0.58,0.1642,1,1,2,0
510,23/01/2011,1,0,1,8,0,0,0,1,0.06,0.62,0.1642,2,17,19,0
511,23/01/2011,1,0,1,9,0,0,0,1,0.1,0.54,0.3582,3,25,28,4
512,23/01/2011,1,0,1,10,0,0,0,1,0.14,0.46,0.3881,7,51,58,5
513,23/01/2011,1,0,1,11,0,0,0,1,0.14,0.43,0.2239,22,77,99,0
514,23/01/2011,1,0,1,12,0,0,0,1,0.16,0.37,0.4627,24,92,116,1
515,23/01/2011,1,0,1,13,0,0,0,1,0.14,0.33,0.3881,12,75,87,7
516,23/01/2011,1,0,1,14,0,0,0,1,0.16,0.28,0.3582,17,93,110,0
517,23/01/2011,1,0,1,15,0,0,0,1,0.16,0.28,0.3582,13,64,77,6
518,23/01/2011,1,0,1,16,0,0,0,1,0.16,0.26,0.3284,9,56,65,6
519,23/01/2011,1,0,1,17,0,0,0,1,0.14,0.26,0.3881,5,50,55,1
520,23/01/2011,1,0,1,18,0,0,0,1,0.12,0.3,0.2537,5,44,49,0
521,23/01/2011,1,0,1,19,0,0,0,1,0.12,0.3,0.2836,5,45,50,6
522,23/01/2011,1,0,1,20,0,0,0,1,0.1,0.36,0.2537,4,31,35,4
523,23/01/2011,1,0,1,21,0,0,0,1,0.1,0.36,0.194,5,20,25,3
524,23/01/2011,1,0,1,22,0,0,0,1,0.08,0.38,0.194,5,23,28,3
525,23/01/2011,1,0,1,23,0,0,0,1,0.06,0.41,0.2239,4,17,21,4
526,24/01/2011,1,0,1,0,0,1,1,1,0.06,0.41,0.194,0,7,7,3
527,24/01/2011,1,0,1,1,0,1,1,1,0.04,0.45,0.194,0,1,1,0
528,24/01/2011,1,0,1,3,0,1,1,1,0.04,0.45,0.2537,0,1,1,0
529,24/01/2011,1,0,1,4,0,1,1,1,0.02,0.48,0.1343,0,1,1,0
530,24/01/2011,1,0,1,5,0,1,1,1,0.02,0.48,0.1343,0,5,5,0
531,24/01/2011,1,0,1,6,0,1,1,1,0.02,0.48,0.0896,0,15,15,6
532,24/01/2011,1,0,1,7,0,1,1,1,0.02,0.48,0,5,79,84,0
533,24/01/2011,1,0,1,8,0,1,1,1,0.04,0.49,0,6,171,177,0
534,24/01/2011,1,0,1,9,0,1,1,1,0.06,0.41,0,4,98,102,6
535,24/01/2011,1,0,1,10,0,1,1,1,0.1,0.42,0,6,34,40,1
536,24/01/2011,1,0,1,11,0,1,1,1,0.1,0.46,0.1343,3,43,46,0
537,24/01/2011,1,0,1,12,0,1,1,2,0.12,0.42,0.194,11,52,63,7
538,24/01/2011,1,0,1,13,0,1,1,2,0.14,0.43,0.2239,6,54,60,0
539,24/01/2011,1,0,1,14,0,1,1,2,0.14,0.46,0.2239,2,43,45,2
540,24/01/2011,1,0,1,15,0,1,1,1,0.16,0.4,0.1642,7,50,57,0
541,24/01/2011,1,0,1,16,0,1,1,1,0.16,0.47,0.2537,4,66,70,4
542,24/01/2011,1,0,1,17,0,1,1,1,0.14,0.5,0.2537,6,178,184,7
543,24/01/2011,1,0,1,18,0,1,1,1,0.14,0.59,0.194,8,145,153,2
544,24/01/2011,1,0,1,19,0,1,1,1,0.14,0.54,0.1642,5,101,106,0
545,24/01/2011,1,0,1,20,0,1,1,1,0.14,0.59,0.194,1,80,81,3
546,24/01/2011,1,0,1,21,0,1,1,1,0.14,0.63,0.1642,6,53,59,0
547,24/01/2011,1,0,1,22,0,1,1,2,0.14,0.63,0.2239,3,32,35,7
548,24/01/2011,1,0,1,23,0,1,1,2,0.16,0.64,0.2537,3,21,24,7
549,25/01/2011,1,0,1,0,0,2,1,2,0.16,0.69,0.2836,3,6,9,1
550,25/01/2011,1,0,1,1,0,2,1,2,0.16,0.69,0.1642,0,5,5,1
551,25/01/2011,1,0,1,2,0,2,1,1,50,0.69,0.2239,0,2,2,0
552,25/01/2011,1,0,1,4,0,2,1,1,0.14,0.74,0.1045,0,1,1,0
553,25/01/2011,1,0,1,5,0,2,1,1,0.14,0.74,0.2239,0,9,9,1
554,25/01/2011,1,0,1,6,0,2,1,1,0.16,0.74,0.1045,1,35,36,0
555,25/01/2011,1,0,1,7,0,2,1,1,0.16,0.74,0.2239,5,103,108,0
556,25/01/2011,1,0,1,8,0,2,1,2,0.16,0.74,0.1343,5,233,238,4
557,25/01/2011,1,0,1,9,0,2,1,2,0.2,0.64,0.0896,10,134,144,7
558,25/01/2011,1,0,1,10,0,2,1,2,0.22,0.6,0.1045,6,49,55,2
559,25/01/2011,1,0,1,11,0,2,1,2,0.24,0.6,0.1343,6,55,61,2
560,25/01/2011,1,0,1,12,0,2,1,2,0.26,0.56,0.0896,21,85,106,6
561,25/01/2011,1,0,1,13,0,2,1,2,0.26,0.56,0.1343,21,72,93,1
562,25/01/2011,1,0,1,14,0,2,1,2,0.3,0.45,0,11,57,68,2
563,25/01/2011,1,0,1,15,0,2,1,2,0.32,0.42,0,21,63,84,0
564,25/01/2011,1,0,1,16,0,2,1,2,0.32,0.42,0,14,102,116,6
565,25/01/2011,1,0,1,17,0,2,1,1,0.3,0.45,0,14,208,222,2
566,25/01/2011,1,0,1,18,0,2,1,2,0.3,0.49,0.0896,7,218,225,0
567,25/01/2011,1,0,1,19,0,2,1,2,0.26,0.65,0.1642,13,133,146,2
568,25/01/2011,1,0,1,20,0,2,1,1,0.24,0.65,0.194,16,103,119,6
569,25/01/2011,1,0,1,21,0,2,1,1,0.24,0.65,0.194,5,40,45,2
570,25/01/2011,1,0,1,22,0,2,1,1,0.22,0.64,0.1642,4,49,53,7
571,25/01/2011,1,0,1,23,0,2,1,2,0.22,0.64,0.1642,3,37,40,0
572,26/01/2011,1,0,1,0,0,3,1,2,0.22,0.69,0.1343,3,14,17,1
573,26/01/2011,1,0,1,1,0,3,1,2,0.24,0.65,0.1343,0,5,5,3
574,26/01/2011,1,0,1,2,0,3,1,3,0.22,0.69,0.194,3,7,10,0
575,26/01/2011,1,0,1,5,0,3,1,3,0.2,0.86,0.2836,0,1,1,0
576,26/01/2011,1,0,1,6,0,3,1,3,0.2,0.86,0.2836,0,8,8,7
577,26/01/2011,1,0,1,7,0,3,1,3,0.22,0.87,0.2985,1,29,30,0
578,26/01/2011,1,0,1,8,0,3,1,3,0.22,0.87,0.2985,3,69,72,5
579,26/01/2011,1,0,1,9,0,3,1,3,0.22,0.87,0.2985,3,55,58,0
580,26/01/2011,1,0,1,10,0,3,1,3,0.22,0.93,0.2836,2,26,28,0
581,26/01/2011,1,0,1,11,0,3,1,3,0.22,0.93,0.3284,6,35,41,0
582,26/01/2011,1,0,1,12,0,3,1,3,0.22,0.93,0.3284,7,41,48,4
583,26/01/2011,1,0,1,13,0,3,1,3,0.22,0.93,0.3284,4,43,47,2
584,26/01/2011,1,0,1,14,0,3,1,3,0.22,0.93,0.3582,0,36,36,0
585,26/01/2011,1,0,1,15,0,3,1,3,0.22,0.93,0.4627,1,42,43,0
586,26/01/2011,1,0,1,16,0,3,1,4,0.22,0.93,0.3284,1,35,36,0
587,26/01/2011,1,0,1,17,0,3,1,3,0.2,0.93,0.3582,0,26,26,0
588,27/01/2011,1,0,1,16,0,4,1,1,0.22,0.55,0.194,1,23,24,3
589,27/01/2011,1,0,1,17,0,4,1,1,0.22,0.55,0.1045,2,82,84,3
590,27/01/2011,1,0,1,18,0,4,1,1,0.2,0.69,0.0896,3,101,104,3
591,27/01/2011,1,0,1,19,0,4,1,1,0.2,0.69,0.0896,3,76,79,3
592,27/01/2011,1,0,1,20,0,4,1,1,0.18,0.74,0.0896,4,55,59,6
593,27/01/2011,1,0,1,21,0,4,1,1,0.18,0.74,0.0896,2,36,38,1
594,27/01/2011,1,0,1,22,0,4,1,1,0.18,0.74,0.0896,0,27,27,2
595,27/01/2011,1,0,1,23,0,4,1,1,0.18,0.8,0.1642,0,16,16,2
596,28/01/2011,1,0,1,0,0,5,1,2,0.2,0.75,0.1343,0,9,9,0
597,28/01/2011,1,0,1,1,0,5,1,2,0.2,0.75,0.1343,1,2,3,3
598,28/01/2011,1,0,1,2,0,5,1,2,0.2,0.75,0.1642,0,2,2,0
599,28/01/2011,1,0,1,3,0,5,1,2,0.2,0.75,0.1045,1,0,1,0
600,28/01/2011,1,0,1,5,0,5,1,2,0.18,0.8,0.1045,0,4,4,4
601,28/01/2011,1,0,1,6,0,5,1,2,0.18,0.8,0.1343,0,16,16,1
602,28/01/2011,1,0,1,7,0,5,1,2,0.16,0.86,0.0896,2,58,60,0
603,28/01/2011,1,0,1,8,0,5,1,2,0.16,0.86,0.0896,2,155,157,4
604,28/01/2011,1,0,1,9,0,5,1,3,0.18,0.86,0.0896,6,95,101,0
605,28/01/2011,1,0,1,10,0,5,1,3,0.18,0.86,0.1045,0,49,49,0
606,28/01/2011,1,0,1,11,0,5,1,3,0.18,0.93,0.1045,0,30,30,0
607,28/01/2011,1,0,1,12,0,5,1,3,0.18,0.93,0.1045,1,28,29,1
608,28/01/2011,1,0,1,13,0,5,1,3,0.18,0.93,0.1045,0,31,31,0
609,28/01/2011,1,0,1,14,0,5,1,3,0.22,0.8,0,2,36,38,0
610,28/01/2011,1,0,1,15,0,5,1,2,0.2,0.86,0,1,40,41,6
611,28/01/2011,1,0,1,16,0,5,1,1,0.22,0.8,0,10,70,80,5
612,28/01/2011,1,0,1,17,0,5,1,1,0.24,0.75,0.1343,2,147,149,0
613,28/01/2011,1,0,1,18,0,5,1,1,0.24,0.75,0.194,2,107,109,1
614,28/01/2011,1,0,1,19,0,5,1,2,0.24,0.75,0.1343,5,84,89,0
615,28/01/2011,1,0,1,20,0,5,1,2,0.24,0.7,0.194,1,61,62,2
